id,name,ein,address,city,state,zip5,website,phone
0,Human Incentive and Resource Education Trust,546224517,1320 Nineteenth St NW,Washington,District of Columbia,20036,-,-
0,Human Network International,562666977,1120 19th St NW Ste 460,Washington,District of Columbia,20036,-,-
0,Human Rights Action Center,521844644,451 1st St SE,Washington,District of Columbia,20003,-,-
0,Human Rights Campaign Foundation,521481896,1640 Rhode Island Avenue NW,Washington,District of Columbia,20036,-,-
0,Human Rights Campaign Inc,521243457,1640 Rhode Island Ave NW,Washington,District of Columbia,20036,-,-
0,Human Rights Connected,274663547,1775 Pennsylvania Ave NW Ste 1200,Washington,District of Columbia,20006,-,-
0,Human Rights First,133116646,805 15th St NW,Washington,District of Columbia,20005,-,-
128327,Human Rights First,-,"100 Maryland Avenue, NE Suite 500",Washington,District of Columbia,-,http://Humanrightsfirst.Org,(202) 547-5692
0,Human Rights Law Project,134317297,615 L Street NW 11th Floor,Washington,District of Columbia,20001,-,-
0,Humane Borders Inc,805033532,1735 20th St NW,Washington,District of Columbia,20009,-,-
0,Humane Society for Shelter Pets,271814295,1090 Vermont Ave NW Ste 800,Washington,District of Columbia,20005,-,-
0,Humane Society International,521769464,2100 L Street NW,Washington,District of Columbia,20037,-,-
0,Humane Society Legislative Fund,593786428,2100 L Street NW No 310,Washington,District of Columbia,20037,-,-
0,Humane Society of the United States California Branch Inc,946050420,2100 L Street NW,Washington,District of Columbia,20037,-,-
0,Humane Society of the United States New Jersey Branch Inc,221671626,2100 L Street NW,Washington,District of Columbia,20037,-,-
0,Humane Society University,270263498,2100 L Street NW,Washington,District of Columbia,20037,-,-
0,Humanist Society of Friends,956149988,1777 T St NW,Washington,District of Columbia,20009,-,-
0,Humanitarian Openstreetmap Team United States Inc,273166713,1889 F St NW FL 2,Washington,District of Columbia,20006,-,-
0,Humanities Council of Washington DC Inc,521166432,925 U St NW,Washington,District of Columbia,20001,-,-
0,Humbly Submitted Ministries,311777825,PO Box 29368,Washington,District of Columbia,20017,-,-
0,Hung Tao Choy Mei Leadership Institute,113679500,1351 U Street NW,Washington,District of Columbia,20009,-,-
0,Hungarian American Coalition,521768656,PO Box 57135,Washington,District of Columbia,20037,-,-
0,Hungarian Reformed Federation of America,530087090,2001 Mass Ave NW,Washington,District of Columbia,20036,-,-
0,Hungarianamerica Foundation Inc,200074236,PO Box 27189,Washington,District of Columbia,20038,-,-
128329,Hunger Lifeline- Capital Area Food Bank,-,645 Taylor St. NE,Washington,District of Columbia,20017,http://Www.Capitalareafoodbank.Org,(202) 644-9807
0,Hunger Strike,521743150,1115 51st St NE,Washington,District of Columbia,20019,-,-
0,Hungry for Music Inc,541699478,2020 Pennsylvania Ave NW Ste 384,Washington,District of Columbia,20006,-,-
129269,Hunt Place Clinic,-,4130 Hunt Place NE,Washington,District of Columbia,20019,http://Www.Unityhealth.Org,(202) 388-8160
128330,Hunt Place Health Center (Unity Health Care) (Wic Enrollment Sites/Agencies ),-,4130 Hunt Place,Washington,District of Columbia,20019,Http://Www.Unityhealthcare.Org/Health...,(202) 388-8177
0,Hurricanes Aza,352445257,2020 K St NW FL 7,Washington,District of Columbia,20006,-,-
0,Hustle and Muscle Mat Club,453959641,3816 T St NW,Washington,District of Columbia,20007,-,-
34131,Hyde Es,-,3219 O St. NW,District of Columbia,District of Columbia,20007,-,2022820170
33982,Hyde Leadership Pcs,-,101 T Street NE,District of Columbia,District of Columbia,20002,-,2025259440
0,Hydrogen Education Foundation,205020384,1211 Connecticut Ave NW,Washington,District of Columbia,20036,-,-
0,Hydrogen Sulfide Coalition,251908551,2200 Pennsylvania Avenue NW 100w,Washington,District of Columbia,20037,-,-
0,I A F F Fallen Firefighters Memorial Fund Inc,841098091,1750 New York Avenue NW,Washington,District of Columbia,20006,-,-
0,I Am Activity of the District of Columbia,526044702,1711 M St NW,Washington,District of Columbia,20036,-,-
129270,I Am the Difference Website/Dept.of Mental Health,-,"821 Howard Road, Room 209",Washington,District of Columbia,20032,Http://Www.Iamthedifferencedc.Org,202-698-2470 (Progra
0,I Live To Lead,272094575,1150 Connecticut Avenue NW,Washington,District of Columbia,20036,-,-
0,I M Fit,272974721,1730 20th St NW Ste 8,Washington,District of Columbia,20009,-,-
128331,"I.D.E.A.L. Clinic, Children's National Medical Center",-,111 Michigan Ave,Washington,District of Columbia,20010,Http://Www.Childrensnational.Org,(202) 476-3948
0,IA Social Booster Club,300075131,1365 Kennedy St NW Apt 406,Washington,District of Columbia,20011,-,-
0,Iaff Disaster Relief Fund,521846252,1750 New York Avenue NW,Washington,District of Columbia,20006,-,-
0,Ian and Jane Linton Crut Srpmp 088000839172 Scottish Rite Foundation,206160537,1733 16th St NW,Washington,District of Columbia,20009,-,-
0,IAS,274313833,441 4th Street NW Suite 805s,Washington,District of Columbia,20001,-,-
0,Iatse Local B 868 Health and Welfare Fund,521905475,2500 Virginia Ave NW 308,Washington,District of Columbia,20037,-,-
0,Ibasho,272881919,PO Box 40242,Washington,District of Columbia,20016,-,-
0,Ibtta Foundation,208809804,1146 19th St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Icaf Student Association Fund,521612549,Bldg 59 4th Ave Rm 475,Washington,District of Columbia,20319,-,-
0,Ici Educational Foundation,521659777,1401 H Street NW,Washington,District of Columbia,20005,-,-
0,Icivics,383796793,1875 K St NW Ste 500,Washington,District of Columbia,20006,-,-
0,Icon Chess Foundation,522189528,613 Oneida Pl NW,Washington,District of Columbia,20011,-,-
128332,Ida Mae Campbell Wellness & Resource Center,-,"1338 N Capitol St, NW, Suite 101",Washington,District of Columbia,20002,http://Www.Idamaecampbell.Org,(202) 684-7015
0,Ida Mae Campbell Wellness and Resource Center,262723601,2759 M L K Jr Ave SE,Washington,District of Columbia,20032,-,-
129271,Idea Charter School,-,1027 45th St NE,Washington,District of Columbia,20019,-,(202) 399-4750
33984,Ideal Academy - Elementary School Pcs,-,6130 N Capitol Street NW,District of Columbia,District of Columbia,20002,-,2027296660
33983,Ideal Academy - High School Pcs,-,100 Peabody St NW,District of Columbia,District of Columbia,20011,-,2027236798
0,Ideal Academy Public Charter School,522138875,33 Riggs Rd NE,Washington,District of Columbia,20011,-,-
0,Ideal Companies Scholarship Fund,521982945,2230 Adams Pl NE,Washington,District of Columbia,20018,-,-
128333,Ideal Nursing Services,-,"820 Upshur Street, NW Second Floor",Washington,District of Columbia,-,http://*No Website,(202) 723-0304
0,Idjwi Island Education Fund,264380700,3913 Military Rd NW,Washington,District of Columbia,20015,-,-
0,Idra Insurance Trust,521499508,1849 C Street NW No B1044,Washington,District of Columbia,20240,-,-
0,Ifar International Fund for Agricultural Research,521384770,PO Box 27502,Washington,District of Columbia,20038,-,-
0,Ifbp Fund for Leadership,562575911,910 M St NW Apt 304,Washington,District of Columbia,20001,-,-
0,Iglesia Bautista Buenas Nuevas Desalvacion,260195100,1628 16th St NW,Washington,District of Columbia,20009,-,-
0,Iglesia de Dios Monte,522243653,5551 Illinois Ave NW,Washington,District of Columbia,20011,-,-
0,Iglesia de Dios Pentecostal Nueva Vida New Life Pntcstl Chrch of God,521977902,1805 Irving St NW,Washington,District of Columbia,20010,-,-
0,Iglesia Del Dios Vivo Columna Y Apoyo de LA Verdad LA Luz Del Mund Church of the Living God,521495044,3427 14th St NW,Washington,District of Columbia,20010,-,-
0,Iglesia Del Evangelio Completo Alfa and Omega,522011842,5327 16th St NW,Washington,District of Columbia,20011,-,-
0,Iglesia Evangelica Apostoles Y Pro Fetas,521370283,1409 Manchester Ln NW,Washington,District of Columbia,20011,-,-
0,Iglesia Luterana Santa Maria,522137514,2100 New Hampshire Ave NW,Washington,District of Columbia,20009,-,-
0,Ijaw Foundation,810650850,7600 Georgia Ave NW Ste 403,Washington,District of Columbia,20012,-,-
0,Ijma3 USA Inc,272504415,1912 Suderland Pl,Washington,District of Columbia,20036,-,-
0,Ikg Cultural Circles Inc Ikg Cultural Circles,272237422,1816 12th St NW,Washington,District of Columbia,20009,-,-
0,Ilsi Health and Environmental Sciences Institute,522337019,1156 15th St NW,Washington,District of Columbia,20005,-,-
0,Ilsi North America,521745052,1156 15th Street NW 2nd Floor,Washington,District of Columbia,20005,-,-
0,Ilsi Research Foundation,521323610,1156 15th Street NW 2nd Floor,Washington,District of Columbia,20005,-,-
34224,Imagine Southeast Pc,-,421 Alabama Av SE,District of Columbia,District of Columbia,20032,-,2025611622
0,Imago Dei Inc,208400442,4393 Embassy Park Dr NW,Washington,District of Columbia,20016,-,-
128334,Immaculate Conception,-,8th and N Streets NW Washington,Washington,District of Columbia,20001,-,(202) 332-8888
128335,Immaculate Conception Church,-,1315 8th St.,Washington,District of Columbia,20001,Http://Www.Immaculateconceptionchurch...,(202) 332-8888
0,Immanuel Bible Assembly Inc,521056856,3303 10th St NE,Washington,District of Columbia,20017,-,-
0,Immigration Equality Action Fund Inc,270888049,1325 Massachusetts Ave NW Ste 250,Washington,District of Columbia,20005,-,-
0,Immigration Reform Law Institute,521469956,25 Mass Ave NW Ste 335,Washington,District of Columbia,20001,-,-
0,Immigrationworks Foundation,263268040,737 8th Street SE,Washington,District of Columbia,20003,-,-
0,Immigrationworks USA,262033929,1101 Penn Ave SE Ste 204,Washington,District of Columbia,20003,-,-
0,Impact DC Impact,205367523,PO Box 17783,Washington,District of Columbia,20013,-,-
0,Imperial Court of Washintgon DC,454359014,PO Box 2616,Washington,District of Columbia,20013,-,-
0,Improved Benevolent and Protective Order of Elks of the World,273617967,1844 3d St N W,Washington,District of Columbia,20001,-,-
0,Improved Benevolent and Protective Order of Elks of the World 1371 Lodge J Finley Wilson Mem,237621791,1212 Maple View Pl SE Apt 204,Washington,District of Columbia,20020,-,-
0,Improved Benevolent and Protective Order of Elks of the World 422 Columbia Temple,530088020,PO Box 26005,Washington,District of Columbia,20001,-,-
0,Improved Benevolent and Protective Order of Elks of the World 85 Columbia Lodge,530049833,1844 3rd St NW,Washington,District of Columbia,20001,-,-
0,Improved Benevolent and Protective Order of Elks of the World Tri State Association,521088928,169 Darrington St SW,Washington,District of Columbia,20032,-,-
0,In Da Streets Landy Thompson Mbr,264444324,1389 Quincy St NW,Washington,District of Columbia,20011,-,-
0,In My Backyard Corporation in My Backyard Foundation,264129369,3510 B St SE,Washington,District of Columbia,20019,-,-
0,In Step Seniors Inc,800801739,4103 Anacostia Ave NE,Washington,District of Columbia,20019,-,-
34168,Incarcerated Youth Program,-,1901 D Street SE,District of Columbia,District of Columbia,20003,-,2026985978
0,Inclusion Research Institute,522272438,1010 Wisconsin Ave NW Ste 340,Washington,District of Columbia,20007,-,-
128336,Income Support Program (MD),-,-,Washington,District of Columbia,-,-,(240) 777-4600
0,Incorporated Research Institutions for Seismology Iris,521362650,1200 New York Ave NW Ste 400,Washington,District of Columbia,20005,-,-
128337,Independence Garden,-,6th St. and Indepdence Ave.,Washington,District of Columbia,20004,-,-
0,Independent Bakers Association Inc,136271761,1223 Potomac St NW,Washington,District of Columbia,20007,-,-
0,Independent Education Inc,521241780,PO Box 9956,Washington,District of Columbia,20016,-,-
0,Independent Laboratories Institute,521787694,1875 I St NW Ste 500,Washington,District of Columbia,20006,-,-
0,Independent Living for the Handicapped Incorporated,521040298,1301 Belmont Street NW,Washington,District of Columbia,20009,-,-
0,Independent Order of Odd Fellows 0 DC Juris Rl Ldg,521434943,3233 N St NW,Washington,District of Columbia,20007,-,-
0,Independent Order of Odd Fellows 1 Central Lodge,581783260,419 7th St NW,Washington,District of Columbia,20004,-,-
0,Independent Order of Odd Fellows 12 Friendship Lodge,526041212,PO Box 6122,Washington,District of Columbia,20044,-,-
0,Independent Order of Odd Fellows 13 Abraham Simmons Lodge,581783279,419 7th St NW,Washington,District of Columbia,20004,-,-
0,Independent Order of Odd Fellows 26 Langdon Lodge,581783284,2022 Rhode Island Ave NE,Washington,District of Columbia,20018,-,-
0,Independent Order of Odd Fellows 6 Mount Nebo Enc,581783293,419 Seventh Street NW Room 603,Washington,District of Columbia,20004,-,-
0,Independent Order of Odd Fellows District of Columbia Ge,521325733,3233 N St NW,Washington,District of Columbia,20007,-,-
0,Independent Order of Odd Fellows District of Columbia Gl Ioof,526076503,3233 M St NW,Washington,District of Columbia,20007,-,-
0,Independent Order of Odd Fellows Odd Fellows Home,530204619,3233 N St NW,Washington,District of Columbia,20007,-,-
0,Independent Petroleum Association of America,730296927,1201 15th Street NW Suite 300,Washington,District of Columbia,20005,-,-
0,Independent Sector,521081024,1602 L St NW Ste 900,Washington,District of Columbia,20036,-,-
0,Independent Temple Church of God Inc Widrich Courts,521457615,4618 Livingston Rd SE Apt 104,Washington,District of Columbia,20032,-,-
0,Independent Womens Forum,541670627,1875 I Street NW,Washington,District of Columbia,20006,-,-
0,Independent Womens Voice,364534086,1875 I Street NW,Washington,District of Columbia,20006,-,-
122495,Indian Law Resource Center,-,"Indian Law Resource Center 601 E Street, SE",Washington,District of Columbia,20003,http://www.indianlaw.org,1-202-547-2800
0,Indiana Society of Washington D C,526040726,1050 K Street NW,Washington,District of Columbia,20001,-,-
0,Indigent Civil Litigation Fund Inc,521742637,888 17th St NW Ste 600,Washington,District of Columbia,20006,-,-
0,Indigent Fund,861112049,3101 Cathedral Ave NW,Washington,District of Columbia,20008,-,-
0,Indio Center for Art Religion and United Socities Icarus Inc,262847397,2440 16th St NW Apt 224,Washington,District of Columbia,20009,-,-
0,Individual Development Inc,521696923,1420 N St NW Ste 9,Washington,District of Columbia,20005,-,-
0,Indoor Tanning Association Inc,43477165,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Industrial Energy Consumers of America Ieca,222466569,1155 15th St NW Ste 500,Washington,District of Columbia,20005,-,-
0,Industrial Minerals Association North America,43670163,2011 Pennsylvania Avenue NW Suite 3,Washington,District of Columbia,20006,-,-
0,Industrial Packaging Alliance of North America,113668732,1101 14th St NW Ste 1001,Washington,District of Columbia,20005,-,-
0,Industrial Truck Association,251124211,1750 K St NW Ste 460,Washington,District of Columbia,20006,-,-
0,Industrial Truck Standards Development Foundation Inc,760779106,1750 K St NW Ste 460,Washington,District of Columbia,20006,-,-
0,Industry Council for Emergency Response Technologies Inc,203878470,PO Box 42563,Washington,District of Columbia,20015,-,-
0,Infinity Wellness Foundation,263683072,PO Box 53209,Washington,District of Columbia,20009,-,-
0,Information Management and Mineaction Programs Inc,208744927,1300 Pennsylvania Avenue NW No 470,Washington,District of Columbia,20004,-,-
0,Information Systems Audit and Control Association Inc National Capital Area,237360726,PO Box 77533,Washington,District of Columbia,20013,-,-
0,Information Technology Andinnovation Foundation,204403497,1101 K St NW Ste 610,Washington,District of Columbia,20005,-,-
0,Information Technology Industry Council Ltd Iti,131954338,1101 K St NW Ste 610,Washington,District of Columbia,20005,-,-
0,Infragard National Members Alliance Inc,562354957,1250 Conn Ave NW Ste 825,Washington,District of Columbia,20036,-,-
0,Infragard National Members Alliance Inc Infragard Delaware Member Alliance,331023340,1250 Conn Ave NW Ste 825,Washington,District of Columbia,20036,-,-
0,Ingaa Foundation,521667696,20 F St NW Ste 450,Washington,District of Columbia,20001,-,-
0,Ingleside at Rock Creek Inc Ingleside at Rock Creek,530128590,3050 Military Rd NW,Washington,District of Columbia,20015,-,-
0,Inner City Training and Services Associates Inc,522303908,1612 A St SE,Washington,District of Columbia,20003,-,-
0,Inner Harbor Stewardship Foundation,455117254,1900 M St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Inner Thoughts Inc,521272294,PO Box 54008,Washington,District of Columbia,20032,-,-
0,Innerstate Connection,900104318,1023 Florida Ave NE,Washington,District of Columbia,20002,-,-
0,Innocents at Risk Inc,161722439,1101 30th St NW Ste 500,Washington,District of Columbia,20007,-,-
0,Innovation Network Inc Innonet,521807655,Innonet 1625 K St NW Ste 1050,Washington,District of Columbia,20006,-,-
0,Innovations in Cancer Therapy,412161648,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Innovative Institute Inc,461660875,415 Decatur St NW,Washington,District of Columbia,20011,-,-
0,Innovators Network Foundation,271413020,1401 K St NW Ste 502,Washington,District of Columbia,20005,-,-
0,Inscape Publico Inc,800624333,1353 U St NW Ste 201,Washington,District of Columbia,20009,-,-
0,Inspire Dreams Inc,364634191,1524 8th St NW,Washington,District of Columbia,20001,-,-
0,Inspire Project Inc,954418628,518 6th St SE,Washington,District of Columbia,20003,-,-
0,Inspired Teaching Demonstration Public Charter School,272618506,1436 U St NW Ste 400,Washington,District of Columbia,20009,-,-
0,Institiute for Liberty,202641983,1250 Connecticut Ave NW Ste 200,Washington,District of Columbia,20036,-,-
0,Institute for A Competitive Workforce,521677141,1615 H St NW,Washington,District of Columbia,20062,-,-
0,Institute for Americas Future Inc,521971942,1825 K St NW Ste 400,Washington,District of Columbia,20006,-,-
0,Institute for Anarchist Studies,141790786,PO Box 15586,Washington,District of Columbia,20003,-,-
0,Institute for Applied Science,522086045,4368 Westover Pl NW,Washington,District of Columbia,20016,-,-
0,Institute for Applied Spiritual Technology Inc,521761720,31 N Street NW Ist Floor,Washington,District of Columbia,20001,-,-
0,Institute for Asian Democracy,223112740,3509 Connecticut Ave NW 945,Washington,District of Columbia,20008,-,-
0,Institute for Asian Pacific American Leadership and Advancement,274284628,815 16th St NW,Washington,District of Columbia,20006,-,-
0,Institute for Black Charities Federation,522350684,143 Kennedy St NW Ste 13,Washington,District of Columbia,20011,-,-
0,Institute for Black Charities Georgia Chapter,262019680,143 Kennedy St NW Ste 13a,Washington,District of Columbia,20011,-,-
0,Institute for Black Charities Louisiana Chapter,264220222,143 Kennedy St NW Ste 13b,Washington,District of Columbia,20011,-,-
0,Institute for Black Charities Missourichapter,263363432,143 Kennedy St NW Ste 13b,Washington,District of Columbia,20011,-,-
0,Institute for Black Charities Virginia Chapter,261418952,143 Kennedy St NW Ste 13,Washington,District of Columbia,20011,-,-
0,Institute for Central American Strategic Studies,261990903,1615 Q St NW Apt 1012,Washington,District of Columbia,20009,-,-
0,Institute for Civic Renewal,521907547,PO Box 19405,Washington,District of Columbia,20036,-,-
0,Institute for Clinical Research Inc,521336656,PO Box 29545,Washington,District of Columbia,20017,-,-
0,Institute for Community Economics Inc,42617283,1101 30th St NW Ste 400,Washington,District of Columbia,20007,-,-
0,Institute for Community Peace Inc,521943852,1101 Pennsylvania Ave NW Ste 706,Washington,District of Columbia,20004,-,-
0,Institute for Credentialing Excellence,521111515,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Institute for Democracy in Eastern,133278518,1718 M St NW No 147,Washington,District of Columbia,20036,-,-
0,Institute for Economic Studies Europe,541517996,1201 L St NW FL 2,Washington,District of Columbia,20005,-,-
0,Institute for Education,521776349,4410 Mass Ave NW,Washington,District of Columbia,20016,-,-
0,Institute for Energy Research,760149778,1100 H St NW Ste 400,Washington,District of Columbia,20005,-,-
0,Institute for Experiential Learning Inc Washington Internship Institute,521677432,1015 18th St NW Ste 1101,Washington,District of Columbia,20036,-,-
0,Institute for Governance and Sustainable Development Inc,810616238,2300 Wisconsin Ave NW Ste 300b,Washington,District of Columbia,20007,-,-
0,Institute for Health Policy Analysis Inc,521865637,1666 K St NW Ste 260,Washington,District of Columbia,20006,-,-
0,Institute for Health Policy Solutions,521775476,1444 Eye St NW Ste 900,Washington,District of Columbia,20005,-,-
0,Institute for Higher Education Policy,521818907,Policy 1320 19th St NW,Washington,District of Columbia,20036,-,-
0,Institute for Human Rights and Business USA,453857195,1312 21st St NW Apt 2,Washington,District of Columbia,20036,-,-
0,Institute for Humanist Studies Inc Roy Speckhardt,141816621,1777 T St NW,Washington,District of Columbia,20009,-,-
0,Institute for Independent Japanese Studies,521695799,91016th St NW #300,Washington,District of Columbia,20000,-,-
0,Institute for Intercultural Relations Incorporated,521892430,6705 2nd St NW,Washington,District of Columbia,20012,-,-
0,Institute for Internaitonal Law Andhuman Rights,260204031,4836 Mcarthr Blvd NW Ste 100,Washington,District of Columbia,20007,-,-
0,Institute for International Economics,521226967,1750 Mass Ave NW,Washington,District of Columbia,20036,-,-
0,Institute for International Studies,521283238,1718 M Street NW Suite 244,Washington,District of Columbia,20036,-,-
0,Institute for Kurds,202244795,PO Box 96503,Washington,District of Columbia,20090,-,-
0,Institute for Local Self Reliance Inc,237394104,2001 S St NW Ste 570,Washington,District of Columbia,20009,-,-
0,Institute for Market Transformation Inc,943241464,1707 L St NW Ste 1050,Washington,District of Columbia,20036,-,-
0,Institute for Market Transformation To Sustainability,300321911,1511 Wisconsin Ave NW,Washington,District of Columbia,20007,-,-
0,Institute for Natural Medicine,20464611,818 18th St NW Ste 250,Washington,District of Columbia,20006,-,-
0,Institute for Nature and Leadership,412121340,1255 25th St NW Apt 720,Washington,District of Columbia,20037,-,-
0,Institute for New Democracies,203242351,1228 12 31st St N W,Washington,District of Columbia,20007,-,-
0,Institute for Palestine Studies USA Inc,453166151,3501 M St NW,Washington,District of Columbia,20007,-,-
0,Institute for Policy Studies,520788947,1112 16th St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute for Political Economy,521381988,1101 Seventeenth Street NW,Washington,District of Columbia,20036,-,-
0,Institute for Polyacrylate Absorbents Inc,521807062,1850 M St NW Ste 700,Washington,District of Columbia,20036,-,-
0,Institute for Reconstructional and Intrnl Security Through Education,522308013,3012 Porter St NW,Washington,District of Columbia,20008,-,-
0,Institute for Research Middle Eastern Policy Inc,810586523,PO Box 32041,Washington,District of Columbia,20007,-,-
0,Institute for Research on the Economics of Taxation,521103545,529 14th St NW Ste 420,Washington,District of Columbia,20045,-,-
0,Institute for Responsible Housing Preservation,521653533,401 9th St NW Ste 900,Washington,District of Columbia,20004,-,-
0,Institute for Science and International Security,521809804,236 Mass Ave NE Ste 305,Washington,District of Columbia,20002,-,-
0,Institute for Spiritual Development Washington DC,311630358,5419 Sherier Pl NW,Washington,District of Columbia,20016,-,-
0,Institute for Stabilization and Transition,273539145,1314 Massachusetts Ave NW Unit 403,Washington,District of Columbia,20005,-,-
0,Institute for State Effectiveness,205968997,600 New Hampshire Ave NW Suite,Washington,District of Columbia,20037,-,-
0,Institute for Strategic Dialogue Us,271282489,4890 Mcarthr Blvd NW,Washington,District of Columbia,20007,-,-
0,Institute for Student Health,452454593,1837 Newton Street NW,Washington,District of Columbia,20010,-,-
0,Institute for Sustainable Infrastructure,274568381,1275 K St NW Ste 750,Washington,District of Columbia,20005,-,-
0,Institute for Sustainable Power Inc,841359552,6908 Willow St NW,Washington,District of Columbia,20012,-,-
0,Institute for the Advancement of Multicultural and Minority Medicine,331052248,1218 16th St NW,Washington,District of Columbia,20036,-,-
0,Institute for the Positive Use of Technology Input,521722092,PO Box 21001,Washington,District of Columbia,20009,-,-
0,Institute for the Preservation of Medical Traditions Inc,260864917,PO Box 7606,Washington,District of Columbia,20044,-,-
0,Institute for the Prevention and Eradication of Violence,510392081,PO Box 31145,Washington,District of Columbia,20030,-,-
0,Institute for the Study of Man Inc,510179208,1133 13th St NW Ste C2,Washington,District of Columbia,20005,-,-
0,Institute for the Study of War Inc,260273675,1400 16th St NW Ste 515,Washington,District of Columbia,20036,-,-
0,Institute for U S Cuba Relations,521853655,1730 M St NW Ste 400,Washington,District of Columbia,20036,-,-
0,Institute for U S Law,522289216,1300 Pennsylvania Avenue NW,Washington,District of Columbia,20004,-,-
0,Institute for Universal Health Care,450668707,636 9th St NE,Washington,District of Columbia,20002,-,-
0,Institute for War and Peace Reporting Us,431962561,1325 G St NW Ste 500,Washington,District of Columbia,20005,-,-
0,Institute for Womens Policy Research,521549572,1200 18th St NW Ste 301,Washington,District of Columbia,20036,-,-
120063,Institute for Youth Development,-,P.O Box 16560,Washington,District of Columbia,20041,http://www.youthdevelopment.org,1-703-433-1640
0,Institute of Caribbean Studies,521864509,1629 K Street NW,Washington,District of Columbia,20006,-,-
0,Institute of Clean Air Companies Inc,541087488,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Institute of Contemporary Psychotherapy Inc,521869657,3000 Connecticut Ave NW Ste 10,Washington,District of Columbia,20008,-,-
0,Institute of Current World Affairs Inc,131621044,4545 42nd St NW Ste 311,Washington,District of Columbia,20016,-,-
0,Institute of Federal Health Care,522255650,5185 Macarthur Blvd NW Ste 103 656,Washington,District of Columbia,20016,-,-
0,Institute of Global and Regional Readiness,203843324,101 E St SE,Washington,District of Columbia,20003,-,-
0,Institute of Grace,522350837,1221 Van Buren St NW Apt 104a,Washington,District of Columbia,20012,-,-
0,Institute of Internal Auditors Washington DC Chapter,522342416,909 New Jersey Ave SE,Washington,District of Columbia,20003,-,-
0,Institute of International Container Lessors Ltd,237309986,1990 M St NW Ste 650,Washington,District of Columbia,20036,-,-
128339,Institute of International Education,-,1400 K St,Washington,District of Columbia,20005,http://Www.Iie.Org,202.898.0600
0,Institute of International Finance Inc,521289843,1333 H St NW Ste 800e,Washington,District of Columbia,20005,-,-
0,Institute of International Trade and Development,521180576,4201 Conn Ave NW Ste 402,Washington,District of Columbia,20008,-,-
0,Institute of Makers of Explosives,130870910,1120 19th St NW Ste 310,Washington,District of Columbia,20036,-,-
0,Institute of Management Consultants USA Inc,133532599,2025 M St NW Ste 800,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc,311205596,1615 L Street NW,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Chicago Chapter,366134973,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Empire Chapter,166075629,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Group Return,521572944,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Gulf Coast Chapter,746045568,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Indiana Chapter,356067433,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Michigan Chapter,386099778,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Mid Atlantic Chapter,232499477,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc New Jersey Chapter,226071180,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc New Southern Chapter,566068493,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc New York Chapter,116083929,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Northern Ohio Chapter,346570057,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Northwest Chapter,416046170,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Ohio Valley Chapter,316067890,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Pacific Northwest Chapter,916060454,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Paper Stock Insustries Chapter,411683531,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Pittsburgh Chapter,256074660,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Rocky Mtn Chapter,846048873,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc West Coast Chapter,521229265,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
0,Institute of Scrap Recycling Industries Inc Wisconsin Chapter,396095412,1615 L St NW Ste 600,Washington,District of Columbia,20036,-,-
